#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.548     0.04343        2.15     0.02831    0.002831
      0.5563      -1.172     0.04343         3.6     0.06728    0.006728
      0.6532      -1.133     0.04343         4.5     0.07354    0.007354
      0.7634      -1.047     0.04343         5.8     0.08984    0.008984
      0.8976      -0.945     0.04343         7.9      0.1135     0.01135
       1.204     -0.4712     0.04343          16      0.3379     0.03379
        1.38     -0.3434     0.04343          24      0.4535     0.04535
           2      0.6808     0.04343         100       4.796      0.4796
       2.204      0.7057       0.108         160       5.079       1.263
       5.301      -2.028      0.1126       2e+05    0.009377    0.002431
