#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.632     0.04343        2.15     0.02333    0.002333
      0.5563      -1.439     0.04343         3.6     0.03642    0.003642
      0.6532      -1.574     0.04343         4.5     0.02666    0.002666
      0.7634      -1.618     0.04343         5.8     0.02408    0.002408
      0.8976      -1.718     0.04343         7.9     0.01916    0.001916
       1.204      -0.914     0.04343          16      0.1219     0.01219
        1.38     -0.8324     0.04343          24      0.1471     0.01471
           2      0.2577     0.08777         100        1.81      0.3658
       2.204      0.6006     0.07737         160       3.987      0.7103
       5.301      -1.614      0.1037       2e+05      0.0243      0.0058
