#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.508     0.04343        2.15     0.03105    0.003105
      0.5563      -1.578     0.04343         3.6     0.02644    0.002644
      0.6532      -1.742     0.04343         4.5      0.0181     0.00181
      0.7634       -1.69     0.04343         5.8      0.0204     0.00204
      0.8976       -1.85     0.04343         7.9     0.01411    0.001411
       1.204      -1.159     0.04343          16     0.06931    0.006931
        1.38     -0.8732     0.04343          24      0.1339     0.01339
           2      0.2117      0.1002         100       1.628      0.3755
       2.204      0.7598     0.05947         160       5.752      0.7877
       5.301      -2.138      0.1599       2e+05    0.007283    0.002682
