#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.248     0.04343        2.15    0.005649   0.0005649
      0.5563      -1.971     0.04343         3.6     0.01069    0.001069
      0.6532      -1.877     0.04343         4.5     0.01328    0.001328
      0.7634      -1.828     0.04343         5.8     0.01485    0.001485
      0.8976       -1.95     0.04343         7.9     0.01122    0.001122
       1.204      -1.568     0.09121          16     0.02704    0.005679
        1.38     -0.9278     0.04343          24      0.1181     0.01181
           2      0.2107     0.09729         100       1.624      0.3639
       2.204       0.703     0.08194         160       5.047      0.9522
       2.398      0.7838     0.07574         250       6.078        1.06
       5.301      -1.818     0.07429       2e+05      0.0152      0.0026
