#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.028     0.04343        2.15    0.009376   0.0009376
      0.5563      -1.852     0.04343         3.6     0.01407    0.001407
      0.6532      -1.782     0.04343         4.5     0.01651    0.001651
      0.7634      -1.842     0.04343         5.8     0.01439    0.001439
      0.8976      -1.929     0.04343         7.9     0.01178    0.001178
       1.204      -1.598     0.09501          16     0.02525    0.005524
        1.38      -1.233     0.04343          24     0.05842    0.005842
           2      0.6169     0.04343         100       4.139      0.4139
       2.204      0.7757     0.05846         160       5.967      0.8032
       2.398      0.5155      0.1758         250       3.278       1.326
       5.301      -1.573     0.04717       2e+05      0.0267      0.0029
