#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.484     0.04343        2.15     0.03281    0.003281
      0.5563      -1.288     0.04343         3.6     0.05152    0.005152
      0.6532      -1.449     0.04343         4.5     0.03556    0.003556
      0.7634      -1.502     0.04343         5.8      0.0315     0.00315
      0.8976      -1.639     0.04343         7.9     0.02297    0.002297
       1.204     -0.8897     0.04343          16      0.1289     0.01289
        1.38     -0.7256     0.04343          24      0.1881     0.01881
           2      0.6602     0.04343         100       4.573      0.4573
       2.204      0.9437     0.04343         160       8.784      0.8784
       2.398       1.069     0.08571         250       11.73       2.315
       2.544      0.8546      0.1398         350       7.156       2.303
       2.699      0.7975      0.1495         500       6.273        2.16
       5.301      -1.814     0.08029       2e+05     0.01535    0.002838
