#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.34     0.04343        2.15    0.004571   0.0004571
      0.5563      -2.066     0.04343         3.6    0.008598   0.0008598
      0.6532      -1.978     0.04343         4.5     0.01052    0.001052
      0.7634       -1.86     0.04343         5.8      0.0138     0.00138
      0.8976      -1.697     0.04343         7.9     0.02009    0.002009
       1.204      -1.632       0.127          16     0.02336    0.006833
        1.38     -0.8716     0.04343          24      0.1344     0.01344
           2     -0.1541      0.2098         100      0.7014      0.3389
       2.204      0.6372      0.0662         160       4.337      0.6611
       2.398       1.009     0.07559         250        10.2       1.775
       2.929      0.5506      0.1338         850       3.553       1.095
       5.301      -1.535     0.08329       2e+05      0.0292      0.0056
