#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.476     0.04343        2.15    0.003342   0.0003342
      0.5563      -1.955     0.04343         3.6      0.0111     0.00111
      0.6532      -1.923     0.04343         4.5     0.01194    0.001194
      0.7634      -1.898     0.04343         5.8     0.01265    0.001265
      0.8976       -1.85     0.04343         7.9     0.01413    0.001413
        1.38      -1.303     0.04343          24     0.04976    0.004976
           2    -0.01865      0.1506         100       0.958      0.3323
       2.204        0.56      0.1384         160       3.631       1.157
       2.398      0.6498       0.131         250       4.465       1.346
       2.544      0.7192      0.1428         350       5.238       1.723
       2.699      0.5552      0.2107         500       3.591       1.742
       5.301      -2.047      0.1187       2e+05    0.008977    0.002454
