#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.504     0.04343        2.15    0.003133   0.0003133
      0.5563      -2.169     0.04343         3.6    0.006783   0.0006783
      0.6532      -2.069     0.04343         4.5    0.008533   0.0008533
      0.7634      -1.963     0.04343         5.8     0.01089    0.001089
      0.8976      -2.099     0.04343         7.9    0.007955   0.0007955
        1.38      -0.828     0.04343          24      0.1486     0.01486
           2      0.1993     0.09992         100       1.582       0.364
       2.204      0.6519     0.09599         160       4.487      0.9917
       2.544      0.8524      0.1319         350       7.119       2.162
       5.301       -1.86     0.07868       2e+05      0.0138      0.0025
