#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.9     0.04343        2.15     0.01259    0.001259
      0.5563      -1.866     0.04343         3.6      0.0136     0.00136
      0.6532       -1.91     0.04343         4.5     0.01231    0.001231
      0.7634       -1.98     0.04343         5.8     0.01047    0.001047
      0.8976      -2.016     0.04343         7.9    0.009644   0.0009644
       1.204      -1.391      0.1439          16     0.04061     0.01346
        1.38      -1.274     0.04343          24     0.05316    0.005316
           2     -0.1407      0.2086         100      0.7232      0.3473
       2.204      0.5123     0.09373         160       3.253      0.7021
       5.301      -2.009      0.1158       2e+05    0.009785    0.002608
