#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.672     0.04343        2.15     0.02128    0.002128
      0.5563      -1.269     0.04343         3.6     0.05387    0.005387
      0.6532      -1.154     0.04343         4.5     0.07013    0.007013
      0.7634      -1.145     0.04343         5.8     0.07154    0.007154
      0.8976      -1.237     0.04343         7.9     0.05795    0.005795
       1.204     -0.7185     0.04343          16      0.1912     0.01912
        1.38     -0.1642     0.04343          24      0.6852     0.06852
           2      0.8584     0.04343         100       7.218      0.7218
       2.204       1.285     0.04343         160       19.29       1.929
       2.398       1.586     0.05105         250       38.55       4.532
       2.544       1.521     0.04343         350       33.22       3.322
       2.699       1.435     0.04343         500       27.25       2.725
       2.929      0.7677     0.06841         850       5.857      0.9226
       3.064       0.313      0.1537        1160       2.056      0.7278
       5.301       -1.02     0.04343       2e+05      0.0954     0.00954
