#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.568     0.04343        2.15    0.002704   0.0002704
      0.5563      -1.936     0.04343         3.6      0.0116     0.00116
      0.6532      -1.868     0.04343         4.5     0.01355    0.001355
      0.7634      -1.896     0.04343         5.8     0.01271    0.001271
      0.8976      -1.921     0.04343         7.9       0.012      0.0012
       1.204      -1.335     0.06774          16     0.04626    0.007215
        1.38      -0.902     0.04343          24      0.1253     0.01253
           2      0.3621     0.06155         100       2.302      0.3262
       2.204      0.4915      0.1047         160       3.101      0.7476
       2.398      0.6916       0.109         250       4.915       1.234
       5.301      -1.996      0.1061       2e+05      0.0101    0.002467
