#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.312     0.04343        2.15     0.04875    0.004875
      0.5563      -1.656     0.04343         3.6      0.0221     0.00221
      0.6532      -1.708     0.04343         4.5     0.01958    0.001958
      0.7634      -1.855     0.04343         5.8     0.01396    0.001396
      0.8976      -1.481     0.04343         7.9     0.03301    0.003301
       1.204      -1.176     0.04343          16     0.06667    0.006667
        1.38      -1.058     0.04343          24     0.08759    0.008759
           2      0.5147     0.04494         100       3.271      0.3385
       2.204      0.6292     0.07733         160       4.258      0.7581
       5.301      -2.022      0.1142       2e+05    0.009503    0.002499
