#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.756     0.04343        2.15     0.01754    0.001754
      0.5563      -1.485     0.04343         3.6      0.0327     0.00327
      0.6532      -1.555     0.04343         4.5     0.02788    0.002788
      0.7634      -1.604     0.04343         5.8     0.02487    0.002487
      0.8976       -1.62     0.04343         7.9       0.024      0.0024
       1.204     -0.7268     0.04343          16      0.1876     0.01876
        1.38     -0.6809     0.04343          24      0.2085     0.02085
           2      0.7037     0.04343         100       5.055      0.5055
       2.204       1.058     0.06079         160       11.43         1.6
       2.398       1.104     0.05148         250       12.71       1.507
       2.544       1.084      0.1342         350       12.13       3.748
       2.699      0.9143       0.079         500        8.21       1.493
       5.301      -1.275     0.04744       2e+05      0.0531      0.0058
