#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.724     0.04343        2.15     0.01888    0.001888
      0.5563      -1.691     0.04343         3.6     0.02039    0.002039
      0.6532      -1.863     0.04343         4.5     0.01372    0.001372
      0.7634      -1.833     0.04343         5.8     0.01468    0.001468
      0.8976      -1.952     0.04343         7.9     0.01118    0.001118
       1.204      -1.002     0.04343          16     0.09964    0.009964
        1.38     -0.9378     0.04343          24      0.1154     0.01154
           2      0.3754     0.08299         100       2.374      0.4536
       2.204      0.6586     0.06784         160       4.557      0.7117
       5.301      -1.952      0.1002       2e+05     0.01116    0.002576
