#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.236     0.04343        2.15     0.05808    0.005808
      0.5563      -1.013     0.04343         3.6     0.09716    0.009716
      0.6532     -0.9897     0.04343         4.5      0.1024     0.01024
      0.7634     -0.9197     0.04343         5.8      0.1203     0.01203
      0.8976     -0.8775     0.04343         7.9      0.1326     0.01326
       1.204     -0.6672     0.04343          16      0.2152     0.02152
        1.38     -0.4988     0.04343          24      0.3171     0.03171
           2      0.5191     0.05876         100       3.305      0.4471
       2.398      0.8246      0.2033         250       6.678       3.126
       5.301      -1.772     0.08223       2e+05      0.0169      0.0032
