#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.5809     0.04206   1.758e-05           0     0.04204
     -0.5709     0.03338   2.053e-05           0     0.03336
     -0.5609      0.0247   2.438e-05           0     0.02468
     -0.5509     0.01603   2.892e-05           0       0.016
     -0.5409    0.007352   3.446e-05           0    0.007318
     -0.5309   4.102e-05     4.1e-05           0   2.076e-08
     -0.5209   4.702e-05     4.7e-05           0   2.114e-08
     -0.5109   5.375e-05   5.373e-05           0   2.154e-08
     -0.5009    5.87e-05   5.868e-05           0   2.194e-08
     -0.4909   6.514e-05   6.512e-05           0   2.234e-08
     -0.4809   7.141e-05   7.138e-05           0   2.276e-08
     -0.4709   7.843e-05    7.84e-05           0   2.318e-08
     -0.4609   8.437e-05   8.434e-05           0   2.361e-08
     -0.4509   9.384e-05   9.382e-05           0   2.405e-08
     -0.4409   0.0001035   0.0001035           0    2.45e-08
     -0.4309   0.0001129   0.0001129           0   2.496e-08
     -0.4209   0.0001225   0.0001225           0   2.542e-08
     -0.4109   0.0001314   0.0001314           0   2.589e-08
     -0.4009   0.0001399   0.0001398           0   2.637e-08
     -0.3909   0.0001486   0.0001486           0   2.686e-08
     -0.3809    0.000158   0.0001579           0   2.736e-08
     -0.3709   0.0001693   0.0001693           0   2.787e-08
     -0.3609   0.0001795   0.0001795           0   2.839e-08
     -0.3509   0.0001912   0.0001911           0   2.892e-08
     -0.3409   0.0002053   0.0002052           0   2.946e-08
     -0.3309   0.0002228   0.0002228           0       3e-08
     -0.3209   0.0002374   0.0002374           0   3.056e-08
     -0.3109   0.0002534   0.0002534           0   3.113e-08
     -0.3009   0.0002685   0.0002685           0   3.171e-08
     -0.2909   0.0002833   0.0002833           0    3.23e-08
     -0.2809   0.0002971   0.0002971           0    3.29e-08
     -0.2709   0.0003115   0.0003115           0   3.351e-08
     -0.2609   0.0003267   0.0003267           0   3.413e-08
     -0.2509   0.0003418   0.0003418           0   3.477e-08
     -0.2409   0.0003577   0.0003577           0   3.541e-08
     -0.2309   0.0003745   0.0003745           0   3.607e-08
     -0.2209   0.0003912   0.0003911           0   3.674e-08
     -0.2109   0.0004059   0.0004059           0   3.743e-08
     -0.2009    0.000422    0.000422           0   3.812e-08
     -0.1909   0.0004391   0.0004391           0   3.883e-08
     -0.1809    0.000456    0.000456           0   3.955e-08
     -0.1709   0.0004734   0.0004734           0   4.029e-08
     -0.1609   0.0004922   0.0004922           0   4.104e-08
     -0.1509   0.0005142   0.0005141           0    4.18e-08
     -0.1409   0.0005355   0.0005354           0   4.258e-08
     -0.1309   0.0005573   0.0005573           0   4.337e-08
     -0.1209    0.000581   0.0005809           0   4.417e-08
     -0.1109   0.0006032   0.0006031           0     4.5e-08
     -0.1009   0.0006262   0.0006261           0   4.583e-08
    -0.09085   0.0006487   0.0006487           0   4.668e-08
    -0.08085   0.0006749   0.0006749           0   4.755e-08
    -0.07085   0.0007228   0.0007227           0   4.844e-08
    -0.06085   0.0007596   0.0007596           0   4.934e-08
    -0.05085   0.0008073   0.0008072           0   5.025e-08
    -0.04085   0.0008769   0.0008768           0   5.119e-08
    -0.03085   0.0009528   0.0009528           0   5.214e-08
    -0.02085     0.00103     0.00103           0   5.311e-08
    -0.01085    0.001108    0.001108           0    5.41e-08
  -0.0008517    0.001195    0.001195           0    5.51e-08
    0.009148    0.001293    0.001293           0   5.613e-08
     0.01915    0.001392    0.001392           0   5.717e-08
     0.02915    0.001494    0.001494           0   5.823e-08
     0.03915      0.0016      0.0016           0   5.932e-08
     0.04915      0.0017      0.0017           0   6.042e-08
     0.05915    0.001769    0.001769           0   6.154e-08
     0.06915    0.001864    0.001864           0   6.269e-08
     0.07915    0.001948    0.001947           0   6.385e-08
     0.08915    0.002002    0.002002           0   6.504e-08
     0.09915    0.002053    0.002053           0   6.625e-08
      0.1091    0.002109    0.002109           0   6.748e-08
      0.1191    0.002168    0.002168           0   6.873e-08
      0.1291    0.002222    0.002222           0   7.001e-08
      0.1391    0.002264    0.002264           0   7.131e-08
      0.1491    0.002312    0.002312           0   7.264e-08
      0.1591    0.002362    0.002362           0   7.399e-08
      0.1691    0.002417    0.002417           0   7.537e-08
