#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.572     0.04343        2.15     0.02679    0.002679
      0.5563      -1.686     0.04343         3.6     0.02062    0.002062
      0.6532      -1.729     0.04343         4.5     0.01867    0.001867
      0.7634      -1.811     0.04343         5.8     0.01544    0.001544
      0.8976      -1.519     0.04343         7.9     0.03029    0.003029
       1.204      -1.082     0.04343          16      0.0828     0.00828
        1.38      -1.001     0.04343          24     0.09972    0.009972
           2      0.4288     0.05523         100       2.684      0.3413
       2.204      0.7025     0.07191         160        5.04      0.8346
       2.398       0.551      0.1349         250       3.556       1.104
       5.301      -1.724     0.07123       2e+05      0.0189      0.0031
