#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.3     0.04343        2.15     0.05012    0.005012
      0.5563      -1.225     0.04343         3.6      0.0596     0.00596
      0.6532      -1.411     0.04343         4.5     0.03879    0.003879
      0.7634      -1.435     0.04343         5.8      0.0367     0.00367
      0.8976      -1.543     0.04343         7.9     0.02865    0.002865
       1.204     -0.7667     0.04343          16      0.1711     0.01711
        1.38     -0.6767     0.04343          24      0.2105     0.02105
           2      0.3045     0.08275         100       2.016      0.3842
       2.204      0.7389     0.06521         160       5.481       0.823
       2.398      0.7974     0.09479         250       6.271       1.369
       2.544      0.8412      0.1761         350       6.937       2.813
       5.301      -1.939       0.093       2e+05     0.01152    0.002467
