#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.028     0.04343        2.15     0.09376    0.009376
      0.5563       -1.16     0.04343         3.6     0.06917    0.006917
      0.6532      -1.311     0.04343         4.5     0.04881    0.004881
      0.7634      -1.227     0.04343         5.8     0.05928    0.005928
      0.8976      -1.138     0.04343         7.9     0.07274    0.007274
       1.204     -0.4316     0.04343          16      0.3702     0.03702
        1.38     -0.1775     0.04343          24      0.6645     0.06645
           2       1.297     0.04343         100       19.81       1.981
       2.204       1.421     0.04343         160       26.35       2.635
       2.398       1.319     0.04343         250       20.83       2.083
       2.544      0.9946     0.07523         350       9.877       1.711
       5.301      -1.382     0.05965       2e+05      0.0415      0.0057
