#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.196     0.04343        2.15    0.006368   0.0006368
      0.5563      -1.942     0.04343         3.6     0.01142    0.001142
      0.6532      -1.861     0.04343         4.5     0.01378    0.001378
      0.7634      -1.715     0.04343         5.8     0.01926    0.001926
      0.8976      -1.851     0.04343         7.9     0.01409    0.001409
       1.204       -1.81      0.1955          16     0.01549    0.006972
        1.38     -0.7865     0.04343          24      0.1635     0.01635
           2      0.2436     0.08981         100       1.752      0.3624
       2.204      0.4736      0.1308         160       2.976      0.8961
       2.398      0.9057     0.05481         250       8.048       1.016
       2.544      0.8202      0.1015         350        6.61       1.545
       2.699      0.6101      0.1984         500       4.075       1.862
       5.301      -1.972     0.09956       2e+05     0.01067    0.002446
