#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.388     0.04343        2.15    0.004093   0.0004093
      0.5563      -2.003     0.04343         3.6    0.009924   0.0009924
      0.6532      -1.834     0.04343         4.5     0.01465    0.001465
      0.7634      -1.649     0.04343         5.8     0.02244    0.002244
      0.8976       -1.64     0.04343         7.9     0.02293    0.002293
        1.38     -0.7902     0.04343          24      0.1621     0.01621
           2      0.1852       0.165         100       1.532      0.5819
       2.204       0.693     0.09388         160       4.932       1.066
       2.929      0.8198      0.1162         850       6.604       1.767
       5.301      -1.485     0.05844       2e+05      0.0327      0.0044
