#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.708     0.04343        2.15     0.01959    0.001959
      0.5563      -1.595     0.04343         3.6     0.02543    0.002543
      0.6532      -1.552     0.04343         4.5     0.02805    0.002805
      0.7634      -1.641     0.04343         5.8     0.02286    0.002286
      0.8976      -1.693     0.04343         7.9     0.02028    0.002028
       1.204      -1.161     0.07225          16     0.06907     0.01149
        1.38     -0.8309     0.04343          24      0.1476     0.01476
           2      0.2911      0.1184         100       1.955       0.533
       2.204      0.6362      0.1853         160       4.327       1.846
       2.398      0.9309      0.1642         250       8.529       3.224
       2.544      0.7658      0.1819         350       5.832       2.443
       5.301       -2.02      0.1168       2e+05    0.009559    0.002571
