#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.748     0.04343        2.15     0.01786    0.001786
      0.5563      -1.522     0.04343         3.6     0.03009    0.003009
      0.6532      -1.624     0.04343         4.5     0.02376    0.002376
      0.7634      -1.719     0.04343         5.8     0.01912    0.001912
      0.8976      -1.785     0.04343         7.9     0.01641    0.001641
       1.204      -1.239     0.05871          16     0.05763    0.007791
        1.38      -1.045     0.04343          24      0.0901     0.00901
           2      0.1078      0.1115         100       1.282      0.3291
       2.204      0.3466      0.1341         160       2.221      0.6857
       5.301      -2.131      0.1585       2e+05      0.0074    0.002701
