#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.324     0.04343        2.15     0.04742    0.004742
      0.5563      -1.291     0.04343         3.6     0.05117    0.005117
      0.6532       -1.41     0.04343         4.5     0.03891    0.003891
      0.7634      -1.491     0.04343         5.8     0.03231    0.003231
      0.8976      -1.538     0.04343         7.9     0.02895    0.002895
       1.204     -0.7647      0.0554          16      0.1719     0.02193
        1.38     -0.5897     0.04343          24      0.2572     0.02572
           2      0.6524     0.05031         100       4.492      0.5203
       2.204      0.8402      0.1482         160       6.921       2.362
       5.301      -1.771     0.06811       2e+05     0.01693    0.002655
