#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.804     0.04343        2.15      0.0157     0.00157
      0.5563      -1.599     0.04343         3.6     0.02515    0.002515
      0.6532      -1.641     0.04343         4.5     0.02285    0.002285
      0.7634      -1.802     0.04343         5.8     0.01576    0.001576
      0.8976      -1.719     0.04343         7.9      0.0191     0.00191
       1.204     -0.8225     0.04343          16      0.1505     0.01505
        1.38     -0.8586     0.04343          24      0.1385     0.01385
           2      0.7122     0.04343         100       5.155      0.5155
       2.204      0.8166     0.04363         160       6.556      0.6586
       2.398      0.6005       0.197         250       3.986       1.808
       5.301      -1.553     0.08841       2e+05       0.028      0.0057
