#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.904     0.04343        2.15    0.001247   0.0001247
      0.5563      -2.435     0.04343         3.6    0.003674   0.0003674
      0.6532       -2.36     0.04343         4.5    0.004368   0.0004368
      0.7634      -2.236     0.04343         5.8    0.005811   0.0005811
      0.8976      -2.006     0.04343         7.9    0.009863   0.0009863
        1.38      -1.477     0.06667          24     0.03334    0.005118
       2.398      0.8297     0.06275         250       6.756      0.9763
       2.544      0.7933      0.1418         350       6.213       2.028
       2.699       1.088     0.07349         500       12.25       2.072
       2.929      0.6072      0.1316         850       4.047       1.226
       3.064      0.1547      0.1815        1160       1.428      0.5967
       5.301      -1.945     0.09691       2e+05     0.01136    0.002535
