#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.756     0.04343        2.15     0.01754    0.001754
      0.5563      -1.605     0.04343         3.6     0.02485    0.002485
      0.6532      -1.824     0.04343         4.5       0.015      0.0015
      0.7634      -1.724     0.04343         5.8     0.01889    0.001889
      0.8976      -1.881     0.04343         7.9     0.01314    0.001314
       1.204       -1.02     0.04987          16     0.09544     0.01096
        1.38     -0.9197     0.04343          24      0.1203     0.01203
           2      0.2923     0.09598         100        1.96      0.4332
       2.204      0.4346      0.1709         160        2.72       1.071
       5.301      -2.005      0.1171       2e+05    0.009895    0.002668
