#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.952     0.04343        2.15      0.1117     0.01117
      0.5563      -1.094     0.04343         3.6     0.08058    0.008058
      0.6532      -1.199     0.04343         4.5     0.06329    0.006329
      0.7634      -1.297     0.04343         5.8     0.05051    0.005051
      0.8976      -1.229     0.04343         7.9     0.05904    0.005904
       1.204      -0.838     0.04343          16      0.1452     0.01452
        1.38     -0.7852     0.04343          24       0.164      0.0164
           2        0.67     0.04343         100       4.677      0.4677
       2.204      0.8926     0.04349         160       7.809      0.7819
       2.398      0.7107      0.1053         250       5.137       1.246
       5.301        -2.1      0.1392       2e+05    0.007951    0.002549
