#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.672     0.04343        2.15     0.02128    0.002128
      0.5563      -1.522     0.04343         3.6     0.03008    0.003008
      0.6532      -1.675     0.04343         4.5     0.02114    0.002114
      0.7634       -1.72     0.04343         5.8     0.01904    0.001904
      0.8976      -1.833     0.04343         7.9     0.01468    0.001468
       1.204      -1.025     0.04343          16      0.0944     0.00944
        1.38      -0.823     0.04343          24      0.1503     0.01503
           2      0.3356     0.07397         100       2.166      0.3689
       2.204      0.6444     0.07126         160        4.41      0.7236
       2.398      0.7884      0.1241         250       6.144       1.755
       5.301      -1.955      0.1083       2e+05     0.01108    0.002764
