#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.7193     0.04115     0.01535   4.228e-13     0.02579
     -0.7093     0.03649     0.01606   4.228e-13     0.02044
     -0.6993     0.03219     0.01711   4.228e-13     0.01508
     -0.6893       0.028     0.01827   4.228e-13    0.009731
     -0.6793     0.02401     0.01963   4.228e-13    0.004378
     -0.6693     0.02111     0.02111   4.228e-13   2.565e-09
     -0.6593     0.02193     0.02193   4.228e-13   2.613e-09
     -0.6493     0.02276     0.02276   4.228e-13   2.661e-09
     -0.6393     0.02263     0.02263   4.228e-13   2.711e-09
     -0.6293      0.0229      0.0229   4.228e-13   2.761e-09
     -0.6193     0.02295     0.02295   4.228e-13   2.813e-09
     -0.6093     0.02308     0.02308   4.228e-13   2.865e-09
     -0.5993     0.02279     0.02279   4.228e-13   2.918e-09
     -0.5893     0.02331     0.02331   4.228e-13   2.972e-09
     -0.5793     0.02369     0.02369   4.228e-13   3.028e-09
     -0.5693     0.02385     0.02385   4.228e-13   3.084e-09
     -0.5593     0.02392     0.02392   4.228e-13   3.141e-09
     -0.5493     0.02377     0.02377   4.228e-13     3.2e-09
     -0.5393     0.02348     0.02348   4.228e-13   3.259e-09
     -0.5293     0.02319     0.02319   4.228e-13    3.32e-09
     -0.5193     0.02295     0.02295   4.228e-13   3.381e-09
     -0.5093     0.02294     0.02294   4.228e-13   3.444e-09
     -0.4993     0.02272     0.02272   4.228e-13   3.508e-09
     -0.4893     0.02263     0.02263   4.228e-13   3.573e-09
     -0.4793     0.02277     0.02277   4.228e-13    3.64e-09
     -0.4693     0.02319     0.02319   4.228e-13   3.708e-09
     -0.4593     0.02322     0.02322   4.228e-13   3.777e-09
     -0.4493     0.02332     0.02332   4.228e-13   3.847e-09
     -0.4393     0.02329     0.02329   4.228e-13   3.918e-09
     -0.4293     0.02319     0.02319   4.228e-13   3.991e-09
     -0.4193     0.02298     0.02298   4.228e-13   4.065e-09
     -0.4093     0.02279     0.02279   4.228e-13   4.141e-09
     -0.3993     0.02264     0.02264   4.228e-13   4.218e-09
     -0.3893     0.02247     0.02247   4.228e-13   4.296e-09
     -0.3793     0.02232     0.02232   4.228e-13   4.376e-09
     -0.3693     0.02222     0.02222   4.228e-13   4.458e-09
     -0.3593     0.02209     0.02209   4.228e-13    4.54e-09
     -0.3493     0.02184     0.02184   4.228e-13   4.625e-09
     -0.3393     0.02166     0.02166   4.228e-13   4.711e-09
     -0.3293     0.02152     0.02152   4.228e-13   4.798e-09
     -0.3193     0.02137     0.02137   4.228e-13   4.888e-09
     -0.3093     0.02123     0.02123   4.228e-13   4.978e-09
     -0.2993     0.02114     0.02114   4.228e-13   5.071e-09
     -0.2893     0.02117     0.02117   4.228e-13   5.165e-09
     -0.2793     0.02116     0.02116   4.228e-13   5.261e-09
     -0.2693     0.02116     0.02116   4.228e-13   5.359e-09
     -0.2593     0.02121     0.02121   4.228e-13   5.459e-09
     -0.2493     0.02119     0.02119   4.228e-13    5.56e-09
     -0.2393     0.02119     0.02119   4.228e-13   5.664e-09
