#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.168     0.04343        2.15     0.06792    0.006792
      0.5563      -1.397     0.04343         3.6     0.04006    0.004006
      0.6532      -1.406     0.04343         4.5     0.03926    0.003926
      0.7634      -1.506     0.04343         5.8     0.03122    0.003122
      0.8976      -1.118     0.04343         7.9      0.0762     0.00762
       1.204     -0.7585     0.04343          16      0.1744     0.01744
        1.38     -0.7178     0.04343          24      0.1915     0.01915
           2       0.515     0.04364         100       3.274       0.329
       2.204      0.7668     0.06337         160       5.845      0.8529
       2.398      0.8485      0.1054         250       7.056       1.712
       5.301      -1.841     0.07819       2e+05     0.01443    0.002598
