#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       7.301       7.301          16         -99       1e+07
           2      0.2468      0.2468         100   1.792e-05      0.8826
       2.204        0.83        0.83         160   1.745e-05        3.38
       2.398       1.265       1.265         250        2.94       7.725
       2.544       1.066       1.066         350       2.132       4.754
       2.699        10.3        10.3         500         -99       1e+10
       2.929      0.9701      0.9701         850        2.98       3.177
       3.064      0.5506      0.5506        1160    2.13e-10       1.777
