#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.044     0.04343        2.15    0.009036   0.0009036
      0.5563      -1.771     0.04343         3.6     0.01694    0.001694
      0.6532      -1.815     0.04343         4.5     0.01532    0.001532
      0.7634      -1.942     0.04343         5.8     0.01144    0.001144
      0.8976      -1.874     0.04343         7.9     0.01338    0.001338
       1.204     -0.9337     0.04343          16      0.1165     0.01165
        1.38       -1.09     0.04343          24     0.08134    0.008134
           2      0.3328      0.1021         100       2.152      0.5062
       2.204      0.6334      0.1503         160       4.299       1.488
       2.398      0.9306      0.1793         250       8.522       3.518
       5.301       -1.84     0.08728       2e+05     0.01446    0.002906
