#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.012     0.04343        2.15     0.09727    0.009727
      0.5563      -1.108     0.04343         3.6     0.07801    0.007801
      0.6532      -1.123     0.04343         4.5     0.07535    0.007535
      0.7634      -1.156     0.04343         5.8     0.06983    0.006983
      0.8976     -0.7582     0.04343         7.9      0.1745     0.01745
        1.38     -0.1843     0.04343          24      0.6542     0.06542
           2       1.357     0.04343         100       22.74       2.274
       2.204       1.499     0.04343         160       31.56       3.156
       2.398       1.292      0.1034         250       19.59       4.665
       5.301      -1.058     0.04343       2e+05      0.0874     0.00874
