#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.144     0.04343        2.15    0.007178   0.0007178
      0.5563      -1.879     0.04343         3.6     0.01322    0.001322
      0.6532      -1.995     0.04343         4.5     0.01012    0.001012
      0.7634      -2.103     0.04343         5.8     0.00788    0.000788
      0.8976      -2.105     0.04343         7.9    0.007844   0.0007844
       1.204      -1.284     0.05759          16     0.05197    0.006892
        1.38      -1.235     0.04343          24     0.05824    0.005824
           2     0.05507      0.1432         100       1.135      0.3744
       2.204      0.5311      0.1495         160       3.397       1.169
       5.301      -2.285      0.2024       2e+05     0.00519    0.002419
