#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.552     0.04343        2.15    0.002805   0.0002805
      0.5563      -2.178     0.04343         3.6    0.006634   0.0006634
      0.6532      -2.107     0.04343         4.5    0.007808   0.0007808
      0.7634      -2.025     0.04343         5.8    0.009446   0.0009446
      0.8976      -2.201     0.04343         7.9    0.006294   0.0006294
       1.204        -1.8      0.1917          16     0.01585    0.006998
        1.38     -0.9961     0.04343          24      0.1009     0.01009
           2    -0.03874      0.1592         100      0.9147      0.3352
       2.204      0.5206      0.1001         160       3.316      0.7644
       2.398      0.5697      0.1544         250       3.713        1.32
       2.544      0.3984      0.2061         350       2.503       1.188
       5.301       -2.25      0.2003       2e+05    0.005622    0.002593
