#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.972     0.04343        2.15      0.1067     0.01067
      0.5563      -1.133     0.04343         3.6     0.07362    0.007362
      0.6532      -1.311     0.04343         4.5     0.04885    0.004885
      0.7634      -1.298     0.04343         5.8     0.05033    0.005033
      0.8976      -1.402     0.04343         7.9      0.0396     0.00396
       1.204      -0.647     0.04343          16      0.2254     0.02254
        1.38     -0.4866     0.04343          24      0.3261     0.03261
           2      0.7171     0.04343         100       5.213      0.5213
       2.204       1.085     0.04343         160       12.17       1.217
       2.398       1.114     0.04343         250       13.01       1.301
       2.544      0.8491      0.2072         350       7.064        3.37
       5.301       -1.55     0.08624       2e+05      0.0282      0.0056
