#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.456     0.04343        2.15    0.003499   0.0003499
      0.5563      -2.238     0.04343         3.6    0.005784   0.0005784
      0.6532      -2.138     0.04343         4.5    0.007285   0.0007285
      0.7634      -2.004     0.04343         5.8    0.009916   0.0009916
      0.8976      -2.064     0.04343         7.9    0.008637   0.0008637
       1.204      -1.556      0.1447          16     0.02778    0.009254
        1.38     -0.8074     0.04343          24      0.1558     0.01558
           2     -0.1127      0.1974         100      0.7714      0.3506
       2.204      0.4685      0.1511         160       2.941       1.023
       2.398      0.7728      0.1132         250       5.926       1.545
       2.544      0.7381      0.1925         350       5.472       2.425
       5.301       -2.18      0.1639       2e+05    0.006603    0.002492
