#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.2     0.04343        2.15      0.0631     0.00631
      0.5563      -1.328     0.04343         3.6     0.04694    0.004694
      0.6532      -1.439     0.04343         4.5     0.03643    0.003643
      0.7634      -1.519     0.04343         5.8     0.03026    0.003026
      0.8976      -1.424     0.04343         7.9     0.03769    0.003769
       1.204     -0.9337     0.04343          16      0.1165     0.01165
        1.38     -0.9759     0.04343          24      0.1057     0.01057
           2      0.2507     0.08829         100       1.781      0.3621
       2.204      0.5784     0.09024         160       3.788      0.7871
       2.398      0.7986     0.06377         250       6.289      0.9235
       2.544      0.6709      0.1142         350       4.687       1.232
       2.699      0.7033      0.1544         500        5.05       1.796
