#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -0.7     0.04343        2.15      0.1995     0.01995
      0.5563     -0.9682     0.04343         3.6      0.1076     0.01076
      0.6532      -1.031     0.04343         4.5     0.09301    0.009301
      0.7634       -1.14     0.04343         5.8     0.07239    0.007239
      0.8976     -0.4092     0.04343         7.9      0.3898     0.03898
       1.204     -0.3754     0.04343          16      0.4213     0.04213
        1.38     -0.4232     0.04343          24      0.3774     0.03774
           2       1.152     0.04343         100       14.19       1.419
       2.204        1.32     0.04343         160       20.92       2.092
       2.398       1.149     0.04343         250       14.08       1.408
       2.544      0.8509      0.1527         350       7.094       2.494
       5.301      -1.287     0.06132       2e+05      0.0517      0.0073
