#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.38     0.04343        2.15    0.004169   0.0004169
      0.5563      -2.056     0.04343         3.6    0.008784   0.0008784
      0.6532      -1.988     0.04343         4.5     0.01027    0.001027
      0.7634      -1.904     0.04343         5.8     0.01248    0.001248
      0.8976       -2.01     0.04343         7.9    0.009777   0.0009777
       1.204      -1.802      0.1371          16     0.01576    0.004976
        1.38      -1.242     0.04343          24     0.05729    0.005729
       2.204      0.4761      0.1005         160       2.993      0.6925
       2.398      0.5137      0.1618         250       3.264       1.216
       5.301      -2.016      0.1114       2e+05    0.009649    0.002476
