#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.2     0.04343        2.15     0.00631    0.000631
      0.5563      -1.794     0.04343         3.6     0.01607    0.001607
      0.6532      -1.691     0.04343         4.5     0.02039    0.002039
      0.7634      -1.583     0.04343         5.8     0.02614    0.002614
      0.8976      -1.731     0.04343         7.9     0.01858    0.001858
        1.38       -1.39     0.04343          24     0.04074    0.004074
       2.398      0.9839     0.09613         250       9.636       2.133
       2.544       0.833      0.1027         350       6.807        1.61
       2.699      0.8666     0.09665         500       7.355       1.637
       3.064      0.1364      0.1697        1160       1.369       0.535
       5.301       -2.24      0.2023       2e+05    0.005757    0.002682
