#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.96     0.04343        2.15     0.01096    0.001096
      0.5563      -1.687     0.04343         3.6     0.02054    0.002054
      0.6532       -1.61     0.04343         4.5     0.02457    0.002457
      0.7634      -1.705     0.04343         5.8     0.01974    0.001974
      0.8976      -1.645     0.04343         7.9     0.02266    0.002266
       1.204     -0.9337     0.04343          16      0.1165     0.01165
        1.38     -0.7585     0.04343          24      0.1744     0.01744
           2      0.4619     0.05377         100       2.897      0.3586
       2.204      0.7846     0.06097         160        6.09      0.8549
       2.398      0.9281     0.08977         250       8.475       1.752
       2.544      0.7768      0.2114         350       5.982       2.911
       5.301      -1.636     0.08648       2e+05      0.0231      0.0046
