#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.8406      0.5601     0.03222           0      0.5279
     -0.8306       0.452     0.03369           0      0.4183
     -0.8206      0.3446      0.0359           0      0.3087
     -0.8106      0.2375     0.03833           0      0.1992
     -0.8006      0.1308     0.04119           0     0.08962
     -0.7906      0.0443      0.0443           0   1.231e-08
     -0.7806     0.04602     0.04602           0   1.254e-08
     -0.7706     0.04777     0.04777           0   1.278e-08
     -0.7606     0.04749     0.04749           0   1.301e-08
     -0.7506     0.04807     0.04807           0   1.326e-08
     -0.7406     0.04816     0.04816           0    1.35e-08
     -0.7306     0.04844     0.04844           0   1.375e-08
     -0.7206     0.04782     0.04782           0   1.401e-08
     -0.7106     0.04891     0.04891           0   1.427e-08
     -0.7006     0.04971     0.04971           0   1.453e-08
     -0.6906     0.05006     0.05006           0   1.481e-08
     -0.6806     0.05021     0.05021           0   1.508e-08
     -0.6706     0.04989     0.04989           0   1.536e-08
     -0.6606     0.04928     0.04928           0   1.565e-08
     -0.6506     0.04867     0.04867           0   1.594e-08
     -0.6406     0.04816     0.04816           0   1.623e-08
     -0.6306     0.04813     0.04813           0   1.654e-08
     -0.6206     0.04768     0.04768           0   1.684e-08
     -0.6106      0.0475      0.0475           0   1.716e-08
     -0.6006     0.04778     0.04778           0   1.747e-08
     -0.5906     0.04866     0.04866           0    1.78e-08
     -0.5806     0.04874     0.04874           0   1.813e-08
     -0.5706     0.04895     0.04895           0   1.847e-08
     -0.5606     0.04887     0.04887           0   1.881e-08
     -0.5506     0.04866     0.04866           0   1.916e-08
     -0.5406     0.04822     0.04822           0   1.952e-08
     -0.5306     0.04783     0.04783           0   1.988e-08
     -0.5206     0.04751     0.04751           0   2.025e-08
     -0.5106     0.04715     0.04715           0   2.063e-08
     -0.5006     0.04685     0.04685           0   2.101e-08
     -0.4906     0.04663     0.04663           0    2.14e-08
     -0.4806     0.04636     0.04636           0    2.18e-08
     -0.4706     0.04583     0.04583           0    2.22e-08
     -0.4606     0.04545     0.04545           0   2.262e-08
     -0.4506     0.04517     0.04517           0   2.304e-08
     -0.4406     0.04484     0.04484           0   2.346e-08
     -0.4306     0.04454     0.04454           0    2.39e-08
     -0.4206     0.04436     0.04436           0   2.435e-08
     -0.4106     0.04443     0.04443           0    2.48e-08
     -0.4006     0.04441     0.04441           0   2.526e-08
     -0.3906      0.0444      0.0444           0   2.573e-08
     -0.3806      0.0445      0.0445           0   2.621e-08
     -0.3706     0.04446     0.04446           0   2.669e-08
     -0.3606     0.04446     0.04446           0   2.719e-08
     -0.3506      0.0444      0.0444           0    2.77e-08
     -0.3406     0.04457     0.04457           0   2.821e-08
     -0.3306     0.04609     0.04609           0   2.874e-08
     -0.3206     0.04682     0.04682           0   2.927e-08
     -0.3106     0.04812     0.04812           0   2.981e-08
     -0.3006     0.05059     0.05059           0   3.037e-08
     -0.2906     0.05324     0.05324           0   3.093e-08
     -0.2806     0.05581     0.05581           0   3.151e-08
     -0.2706      0.0582      0.0582           0   3.209e-08
     -0.2606     0.06096     0.06096           0   3.269e-08
     -0.2506     0.06403     0.06403           0    3.33e-08
     -0.2406     0.06702     0.06702           0   3.392e-08
     -0.2306     0.06998     0.06998           0   3.455e-08
     -0.2206     0.07292     0.07292           0   3.519e-08
     -0.2106     0.07543     0.07543           0   3.584e-08
     -0.2006     0.07651     0.07651           0   3.651e-08
     -0.1906     0.07857     0.07857           0   3.719e-08
     -0.1806      0.0801      0.0801           0   3.788e-08
     -0.1706     0.08036     0.08036           0   3.858e-08
     -0.1606      0.0805      0.0805           0    3.93e-08
     -0.1506     0.08081     0.08081           0   4.003e-08
     -0.1406     0.08119     0.08119           0   4.078e-08
     -0.1306     0.08142     0.08142           0   4.153e-08
     -0.1206     0.08119     0.08119           0   4.231e-08
     -0.1106     0.08116     0.08116           0   4.309e-08
     -0.1006     0.08124     0.08124           0   4.389e-08
    -0.09063     0.08146     0.08146           0   4.471e-08
    -0.08063       0.082       0.082           0   4.554e-08
    -0.07063     0.08253     0.08253           0   4.639e-08
    -0.06063     0.08281     0.08281           0   4.725e-08
    -0.05063     0.08307     0.08307           0   4.813e-08
    -0.04063     0.08358     0.08358           0   4.902e-08
    -0.03063      0.0842      0.0842           0   4.994e-08
    -0.02063     0.08463     0.08463           0   5.086e-08
    -0.01063     0.08511     0.08511           0   5.181e-08
  -0.0006269     0.08553     0.08553           0   5.277e-08
    0.009373     0.08613     0.08613           0   5.375e-08
     0.01937     0.08644     0.08644           0   5.475e-08
     0.02937     0.08742     0.08742           0   5.577e-08
     0.03937     0.08839     0.08839           0   5.681e-08
     0.04937     0.08951     0.08951           0   5.786e-08
     0.05937     0.09046     0.09046           0   5.894e-08
     0.06937     0.09101     0.09101           0   6.004e-08
     0.07937     0.09216     0.09216           0   6.115e-08
     0.08937     0.09327     0.09327           0   6.229e-08
     0.09937     0.09412     0.09412           0   6.345e-08
      0.1094     0.09511     0.09511           0   6.463e-08
      0.1194     0.09624     0.09624           0   6.583e-08
      0.1294     0.09672     0.09672           0   6.705e-08
      0.1394     0.09765     0.09757           0   8.316e-05
      0.1494     0.09872     0.09851           0   0.0002184
      0.1594     0.09904      0.0987           0    0.000343
      0.1694     0.09934     0.09888           0   0.0004642
      0.1794     0.09948     0.09889           0   0.0005895
      0.1894      0.0997     0.09898           0   0.0007189
      0.1994      0.1004     0.09958           0    0.000834
      0.2094      0.1006     0.09967           0    0.000922
      0.2194      0.1008     0.09983           0   0.0009837
      0.2294      0.1011      0.1001           0    0.001016
      0.2394      0.1009     0.09988           0       0.001
      0.2494      0.1009     0.09985           0   0.0009997
      0.2594      0.1013      0.1003           0    0.001026
      0.2694      0.1016      0.1005           0    0.001062
      0.2794      0.1023      0.1012           0    0.001102
      0.2894      0.1027      0.1015           0    0.001138
      0.2994      0.1032       0.102           0    0.001166
      0.3094      0.1039      0.1027           0    0.001176
      0.3194      0.1049      0.1037           0     0.00117
      0.3294      0.1057      0.1045           0    0.001165
      0.3394      0.1063      0.1051           0    0.001175
      0.3494      0.1062       0.105           0    0.001195
      0.3594       0.106      0.1048           0     0.00122
      0.3694      0.1065      0.1052           0    0.001247
      0.3794      0.1061      0.1048           0    0.001283
      0.3894      0.1058      0.1044           0    0.001333
      0.3994       0.105      0.1036           0    0.001392
      0.4094      0.1039      0.1024           0    0.001459
      0.4194      0.1027      0.1012           0    0.001532
      0.4294       0.101     0.09937           0     0.00161
      0.4394     0.09904     0.09735           0    0.001694
      0.4494     0.09605     0.09427           0    0.001783
      0.4594     0.09336     0.09148           0    0.001878
      0.4694     0.09069     0.08871           0     0.00198
      0.4794     0.08746     0.08537           0    0.002091
      0.4894     0.08385     0.08163           0    0.002215
      0.4994     0.08033     0.07798           0    0.002351
      0.5094     0.07782     0.07533           0     0.00249
      0.5194     0.07507     0.07244           0     0.00263
      0.5294     0.07296     0.07018           0    0.002773
      0.5394     0.07075     0.06782           0    0.002923
      0.5494     0.06853     0.06545           0    0.003085
      0.5594     0.06617      0.0629           0    0.003267
      0.5694      0.0637     0.06022           0    0.003485
      0.5794     0.06191     0.05813           0     0.00378
      0.5894     0.06014     0.05583           0    0.004307
      0.5994     0.05949     0.05355           0    0.005941
      0.6094     0.07487     0.05226           0      0.0226
      0.6194     0.07573      0.0516           0     0.02413
      0.6294     0.07542     0.05075           0     0.02466
      0.6394     0.07437     0.04935           0     0.02502
      0.6494     0.07325     0.04793           0     0.02532
      0.6594     0.07156     0.04597           0     0.02559
      0.6694     0.06972     0.04387           0     0.02585
      0.6794     0.06812     0.04202           0      0.0261
      0.6894     0.06704      0.0407           0     0.02634
      0.6994      0.0662     0.03963           0     0.02657
      0.7094     0.06538     0.03864           0     0.02674
      0.7194     0.06452     0.03781           0     0.02671
      0.7294     0.06226     0.03666           0      0.0256
      0.7394     0.04492     0.03542           0    0.009507
      0.7494     0.04248     0.03389           0    0.008595
