#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.284     0.04343        2.15      0.0052     0.00052
      0.5563      -1.963     0.04343         3.6      0.0109     0.00109
      0.6532      -1.889     0.04343         4.5      0.0129     0.00129
      0.7634       -1.78     0.04343         5.8     0.01659    0.001659
      0.8976      -1.796     0.04343         7.9     0.01601    0.001601
        1.38     -0.8063     0.04343          24      0.1562     0.01562
           2      0.4218     0.07917         100       2.641      0.4814
       2.204      0.6788      0.0933         160       4.773       1.025
       2.398      0.7011      0.2159         250       5.025       2.498
       5.301      -1.474      0.1202       2e+05      0.0336      0.0093
