#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.076     0.04343        2.15    0.008395   0.0008395
      0.5563      -1.862     0.04343         3.6     0.01374    0.001374
      0.6532      -1.893     0.04343         4.5     0.01278    0.001278
      0.7634      -2.005     0.04343         5.8    0.009891   0.0009891
      0.8976      -1.901     0.04343         7.9     0.01256    0.001256
       1.204      -1.049     0.04343          16      0.0893     0.00893
        1.38      -1.059     0.04343          24     0.08728    0.008728
           2      0.4085     0.06103         100       2.562        0.36
       2.204      0.5551      0.1032         160        3.59      0.8526
       5.301      -2.225      0.2063       2e+05    0.005958     0.00283
