#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -0.82     0.04343        2.15      0.1514     0.01514
      0.5563      -1.149     0.04343         3.6     0.07097    0.007097
      0.6532      -1.212     0.04343         4.5     0.06135    0.006135
      0.7634        -1.4     0.04343         5.8     0.03978    0.003978
      0.8976     -0.9767     0.04343         7.9      0.1055     0.01055
       1.204     -0.7708     0.04343          16      0.1695     0.01695
        1.38     -0.7791     0.04343          24      0.1663     0.01663
           2      0.6254     0.04343         100       4.221      0.4221
       2.204      0.8953     0.04343         160       7.859      0.7859
       2.398      0.7322      0.1355         250       5.398       1.684
       5.301      -2.018      0.1156       2e+05    0.009587    0.002551
