#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.056     0.04343        2.15     0.00879    0.000879
      0.5563      -1.751     0.04343         3.6     0.01775    0.001775
      0.6532      -1.683     0.04343         4.5     0.02077    0.002077
      0.8976      -1.668     0.04343         7.9     0.02148    0.002148
        1.38     -0.6445     0.04343          24      0.2267     0.02267
           2      0.7423      0.0528         100       5.524      0.6716
       2.398       1.317      0.0917         250       20.74        4.38
       2.544       1.222       0.112         350       16.66       4.294
       2.699        1.04      0.1273         500       10.97       3.215
       5.301      -1.432     0.04343       2e+05       0.037      0.0037
