#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.332     0.04343        2.15     0.04656    0.004656
      0.5563      -1.188     0.04343         3.6     0.06481    0.006481
      0.6532      -1.299     0.04343         4.5     0.05022    0.005022
      0.7634      -1.322     0.04343         5.8     0.04762    0.004762
      0.8976      -1.342     0.04343         7.9     0.04555    0.004555
       1.204     -0.2837     0.04343          16      0.5204     0.05204
        1.38     -0.2623     0.04343          24      0.5466     0.05466
           2      0.8474     0.04343         100       7.038      0.7038
       2.204       1.238     0.04583         160       17.31       1.827
       2.398       1.183     0.08393         250       15.26       2.949
       2.544       1.062       0.155         350       11.53       4.115
       5.301      -1.215     0.09627       2e+05      0.0609      0.0135
