#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.132     0.04343        2.15     0.07379    0.007379
      0.5563      -1.094     0.04343         3.6     0.08046    0.008046
      0.6532      -1.224     0.04343         4.5     0.05977    0.005977
      0.7634      -1.257     0.04343         5.8     0.05533    0.005533
      0.8976       -1.38     0.04343         7.9     0.04165    0.004165
       1.204     -0.8601     0.04343          16       0.138      0.0138
        1.38     -0.6332     0.04343          24      0.2327     0.02327
           2       0.647     0.04532         100       4.436      0.4629
       2.204      0.9516     0.06763         160       8.945       1.393
       2.398       1.112     0.05372         250       12.94         1.6
       2.544       0.923      0.1853         350       8.376       3.574
       5.301       -1.73       0.073       2e+05     0.01861    0.003128
