#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.144     0.04343        2.15    0.007178   0.0007178
      0.5563       -1.75     0.04343         3.6     0.01778    0.001778
      0.6532      -1.825     0.04343         4.5     0.01496    0.001496
      0.7634       -1.93     0.04343         5.8     0.01174    0.001174
      0.8976      -1.973     0.04343         7.9     0.01063    0.001063
       1.204      -1.192      0.0548          16     0.06433    0.008118
        1.38      -1.127     0.04343          24     0.07469    0.007469
           2      0.1464      0.1002         100       1.401      0.3232
       2.204      0.4218      0.1291         160       2.641      0.7851
       2.398      0.4559      0.1661         250       2.857       1.093
