#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.48     0.04343        2.15     0.03311    0.003311
      0.5563      -1.607     0.04343         3.6      0.0247     0.00247
      0.6532      -1.741     0.04343         4.5     0.01817    0.001817
      0.7634      -1.763     0.04343         5.8     0.01724    0.001724
      0.8976       -1.77     0.04343         7.9     0.01698    0.001698
       1.204      -1.145     0.04343          16     0.07168    0.007168
        1.38       -1.14     0.04343          24     0.07239    0.007239
           2      0.2453      0.1022         100       1.759      0.4139
       2.204      0.5906      0.1123         160       3.896       1.008
       5.301        -2.2      0.1805       2e+05    0.006303     0.00262
