#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.436     0.04343        2.15     0.03664    0.003664
      0.5563      -1.248     0.04343         3.6     0.05649    0.005649
      0.6532      -1.444     0.04343         4.5     0.03595    0.003595
      0.7634      -1.484     0.04343         5.8     0.03283    0.003283
      0.8976      -1.649     0.04343         7.9     0.02244    0.002244
       1.204      -1.018     0.04343          16     0.09593    0.009593
        1.38     -0.9477     0.04343          24      0.1128     0.01128
           2       0.384     0.06256         100       2.421      0.3487
       2.204      0.5379      0.1065         160        3.45      0.8462
       5.301      -1.863     0.08559       2e+05      0.0137      0.0027
