#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.344     0.04343        2.15     0.04529    0.004529
      0.5563      -1.161     0.04343         3.6     0.06895    0.006895
      0.6532      -1.282     0.04343         4.5     0.05222    0.005222
      0.7634      -1.416     0.04343         5.8      0.0384     0.00384
      0.8976      -1.526     0.04343         7.9     0.02979    0.002979
       1.204      -1.171     0.05094          16     0.06738    0.007904
        1.38      -0.945     0.04343          24      0.1135     0.01135
       2.204      0.7377     0.09866         160       5.466       1.242
       2.398      0.7408     0.09186         250       5.506       1.165
       5.301      -2.271      0.2057       2e+05    0.005359    0.002538
