#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.525      -1.525          16    0.006473     0.01169
           2     -0.1525     -0.1525         100   1.792e-05      0.3519
       2.204      0.2406      0.2406         160      0.2459      0.7472
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929      0.6122      0.6122         850      0.8649       1.615
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.191      -2.191       2e+05     0.00107    0.002684
