#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.6171      0.0811   3.036e-05           0     0.08107
     -0.6071      0.0644   3.546e-05           0     0.06436
     -0.5971      0.0477    4.21e-05           0     0.04766
     -0.5871     0.03101   4.995e-05           0     0.03096
     -0.5771     0.01432   5.952e-05           0     0.01426
     -0.5671   7.083e-05    7.08e-05           0   2.521e-08
     -0.5571    8.12e-05   8.117e-05           0   2.568e-08
     -0.5471   9.281e-05   9.279e-05           0   2.616e-08
     -0.5371   0.0001014   0.0001013           0   2.664e-08
     -0.5271   0.0001125   0.0001125           0   2.714e-08
     -0.5171   0.0001233   0.0001233           0   2.764e-08
     -0.5071   0.0001354   0.0001354           0   2.816e-08
     -0.4971   0.0001457   0.0001457           0   2.868e-08
     -0.4871   0.0001621    0.000162           0   2.921e-08
     -0.4771   0.0001788   0.0001787           0   2.976e-08
     -0.4671    0.000195    0.000195           0   3.031e-08
     -0.4571   0.0002116   0.0002115           0   3.087e-08
     -0.4471   0.0002269   0.0002269           0   3.145e-08
     -0.4371   0.0002416   0.0002415           0   3.203e-08
     -0.4271   0.0002567   0.0002566           0   3.263e-08
     -0.4171   0.0002728   0.0002727           0   3.324e-08
     -0.4071   0.0002924   0.0002923           0   3.385e-08
     -0.3971     0.00031     0.00031           0   3.448e-08
     -0.3871   0.0003301   0.0003301           0   3.512e-08
     -0.3771   0.0003545   0.0003545           0   3.578e-08
     -0.3671   0.0003848   0.0003847           0   3.644e-08
     -0.3571   0.0004101     0.00041           0   3.712e-08
     -0.3471   0.0004377   0.0004376           0   3.781e-08
     -0.3371   0.0004637   0.0004637           0   3.851e-08
     -0.3271   0.0004893   0.0004893           0   3.923e-08
     -0.3171   0.0005132   0.0005131           0   3.996e-08
     -0.3071    0.000538    0.000538           0    4.07e-08
     -0.2971   0.0005642   0.0005641           0   4.146e-08
     -0.2871   0.0005904   0.0005903           0   4.223e-08
     -0.2771   0.0006178   0.0006177           0   4.301e-08
     -0.2671   0.0006468   0.0006467           0   4.381e-08
     -0.2571   0.0006756   0.0006755           0   4.463e-08
     -0.2471    0.000701   0.0007009           0   4.546e-08
     -0.2371   0.0007288   0.0007287           0    4.63e-08
     -0.2271   0.0007584   0.0007583           0   4.716e-08
     -0.2171   0.0007876   0.0007875           0   4.804e-08
     -0.2071   0.0008176   0.0008176           0   4.893e-08
     -0.1971     0.00085     0.00085           0   4.984e-08
     -0.1871   0.0008879   0.0008879           0   5.077e-08
     -0.1771   0.0009248   0.0009247           0   5.171e-08
     -0.1671   0.0009625   0.0009624           0   5.267e-08
     -0.1571    0.001003    0.001003           0   5.365e-08
     -0.1471    0.001042    0.001042           0   5.465e-08
     -0.1371    0.001081    0.001081           0   5.567e-08
     -0.1271     0.00112     0.00112           0    5.67e-08
     -0.1171    0.001166    0.001166           0   5.776e-08
     -0.1071    0.001248    0.001248           0   5.883e-08
    -0.09709    0.001312    0.001312           0   5.992e-08
    -0.08709    0.001394    0.001394           0   6.104e-08
    -0.07709    0.001514    0.001514           0   6.217e-08
    -0.06709    0.001646    0.001645           0   6.333e-08
    -0.05709     0.00178    0.001779           0   6.451e-08
    -0.04709    0.001913    0.001913           0    6.57e-08
    -0.03709    0.002064    0.002064           0   6.693e-08
    -0.02709    0.002232    0.002232           0   6.817e-08
    -0.01709    0.002404    0.002404           0   6.944e-08
   -0.007088    0.002581    0.002581           0   7.073e-08
    0.002912    0.002763    0.002763           0   7.204e-08
     0.01291    0.002935    0.002935           0   7.338e-08
     0.02291    0.003056    0.003056           0   7.475e-08
     0.03291    0.003218    0.003218           0   7.614e-08
     0.04291    0.003363    0.003363           0   7.755e-08
     0.05291    0.003457    0.003457           0   7.899e-08
     0.06291    0.003546    0.003546           0   8.046e-08
     0.07291    0.003643    0.003643           0   8.196e-08
     0.08291    0.003743    0.003743           0   8.348e-08
     0.09291    0.003838    0.003838           0   8.503e-08
      0.1029    0.003911    0.003911           0   8.662e-08
      0.1129    0.003992    0.003992           0   8.823e-08
      0.1229    0.004079    0.004079           0   8.987e-08
      0.1329    0.004174    0.004174           0   9.154e-08
      0.1429    0.004285    0.004285           0   9.324e-08
      0.1529    0.004397    0.004396           0   9.497e-08
      0.1629    0.004495    0.004495           0   9.674e-08
      0.1729    0.004593    0.004593           0   9.854e-08
      0.1829    0.004704    0.004704           0   1.004e-07
      0.1929    0.004823    0.004823           0   1.022e-07
      0.2029    0.004931    0.004931           0   1.041e-07
      0.2129    0.005044    0.005044           0   1.061e-07
      0.2229    0.005152    0.005152           0    1.08e-07
      0.2329    0.005271    0.005271           0   1.101e-07
      0.2429    0.005374    0.005374           0   1.121e-07
      0.2529    0.005519    0.005519           0   1.142e-07
      0.2629    0.005664    0.005664           0   1.163e-07
      0.2729     0.00582     0.00582           0   1.185e-07
      0.2829    0.005966    0.005966           0   1.207e-07
      0.2929    0.006086    0.006086           0   1.229e-07
      0.3029    0.006248    0.006248           0   1.252e-07
      0.3129    0.006408    0.006408           0   1.275e-07
      0.3229    0.006551    0.006551           0   1.299e-07
      0.3329    0.006704    0.006704           0   1.323e-07
      0.3429    0.006868    0.006868           0   1.348e-07
      0.3529    0.006987    0.006987           0   1.373e-07
      0.3629    0.007141    0.007132           0   8.949e-06
      0.3729     0.00731    0.007285           0   2.543e-05
      0.3829    0.007423    0.007382           0   4.062e-05
      0.3929    0.007533    0.007477           0   5.536e-05
      0.4029     0.00763     0.00756           0   7.062e-05
      0.4129    0.007734    0.007647           0   8.636e-05
      0.4229    0.007873    0.007773           0   0.0001003
      0.4329     0.00797    0.007859           0    0.000111
      0.4429    0.008069     0.00795           0   0.0001184
      0.4529     0.00817    0.008048           0   0.0001222
      0.4629    0.008227    0.008107           0   0.0001201
      0.4729    0.008299     0.00818           0   0.0001198
      0.4829    0.008412    0.008289           0   0.0001229
      0.4929    0.008509    0.008382           0   0.0001271
      0.5029     0.00864    0.008508           0   0.0001318
      0.5129    0.008748    0.008612           0    0.000136
      0.5229    0.008865    0.008726           0   0.0001392
      0.5329    0.008993    0.008853           0   0.0001402
      0.5429    0.009148    0.009009           0   0.0001392
      0.5529     0.00929    0.009151           0   0.0001384
      0.5629    0.009411    0.009272           0   0.0001393
      0.5729    0.009473    0.009332           0   0.0001416
      0.5829    0.009522    0.009377           0   0.0001443
      0.5929    0.009631    0.009483           0   0.0001474
      0.6029    0.009659    0.009508           0   0.0001516
      0.6129    0.009696    0.009538           0   0.0001574
      0.6229    0.009686    0.009522           0   0.0001643
      0.6329     0.00965    0.009478           0   0.0001722
      0.6429    0.009601     0.00942           0   0.0001809
      0.6529    0.009498    0.009308           0   0.0001902
      0.6629    0.009373    0.009173           0   0.0002001
      0.6729    0.009145    0.008934           0   0.0002107
      0.6829    0.008941    0.008719           0   0.0002221
      0.6929    0.008736    0.008502           0   0.0002342
      0.7029    0.008474    0.008227           0   0.0002475
      0.7129    0.008171    0.007908           0   0.0002624
      0.7229    0.007872    0.007593           0   0.0002787
      0.7329    0.007668    0.007373           0   0.0002955
      0.7429    0.007437    0.007125           0   0.0003122
      0.7529    0.007266    0.006937           0   0.0003294
      0.7629    0.007082    0.006735           0   0.0003475
      0.7729    0.006896    0.006529           0   0.0003671
      0.7829    0.006693    0.006303           0   0.0003891
      0.7929    0.006476    0.006061           0   0.0004155
      0.8029    0.006327    0.005876           0   0.0004515
      0.8129    0.006184    0.005668           0   0.0005159
      0.8229    0.006174    0.005458           0   0.0007162
      0.8329    0.008109    0.005349           0     0.00276
      0.8429    0.008249    0.005302           0    0.002948
      0.8529    0.008247    0.005235           0    0.003013
      0.8629    0.008166    0.005109           0    0.003057
      0.8729    0.008073     0.00498           0    0.003094
      0.8829    0.007921    0.004793           0    0.003127
      0.8929     0.00775    0.004591           0    0.003159
      0.9029    0.007603    0.004412           0    0.003191
      0.9129     0.00751    0.004288           0    0.003222
      0.9229     0.00744    0.004189           0    0.003251
      0.9329    0.007372    0.004098           0    0.003274
      0.9429    0.007294    0.004022           0    0.003272
      0.9529     0.00705    0.003911           0    0.003139
      0.9629    0.004958     0.00379           0    0.001168
      0.9729    0.004697    0.003637           0     0.00106
      0.9829    0.004548    0.003465           0    0.001083
      0.9929    0.004453    0.003316           0    0.001137
       1.003    0.004386    0.003173           0    0.001213
       1.013    0.004364     0.00305           0    0.001314
       1.023    0.004409    0.002942           0    0.001467
       1.033     0.00461     0.00284           0     0.00177
       1.043    0.004756    0.002735           0    0.002021
       1.053    0.004911    0.002625           0    0.002286
       1.063    0.005267    0.002514           0    0.002753
       1.073    0.005758     0.00239           0    0.003367
       1.083    0.006248    0.002306           0    0.003942
       1.093    0.007223     0.00223           0    0.004992
       1.103     0.01086     0.00217           0     0.00869
       1.113      0.0137    0.002107           0      0.0116
       1.123       0.015    0.002042           0     0.01295
       1.133     0.01627    0.001977           0      0.0143
       1.143     0.01765    0.001917           0     0.01573
       1.153       0.019    0.001856           0     0.01715
       1.163     0.02055    0.001795           0     0.01876
       1.173     0.02294    0.001737           0     0.02121
       1.183     0.02695    0.001676           0     0.02528
       1.193     0.03388    0.001616           0     0.03227
       1.203     0.04079    0.001558           0     0.03923
       1.213     0.04639    0.001499           0     0.04489
       1.223     0.04904    0.001442           0      0.0476
       1.233     0.04839    0.001385           0     0.04701
       1.243     0.04913    0.001334           0     0.04779
       1.253     0.05111    0.001286           0     0.04982
       1.263     0.05164    0.001243           0      0.0504
       1.273     0.05162      0.0012           0     0.05042
       1.283     0.05143    0.001161           0     0.05027
