#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.208     0.04343        2.15    0.006194   0.0006194
      0.5563      -1.939     0.04343         3.6     0.01152    0.001152
      0.6532      -1.926     0.04343         4.5     0.01187    0.001187
      0.7634      -2.062     0.04343         5.8    0.008673   0.0008673
      0.8976      -1.995     0.04343         7.9     0.01012    0.001012
       1.204      -1.199     0.06622          16     0.06326    0.009645
        1.38      -1.145     0.04343          24     0.07167    0.007167
           2       0.191      0.1391         100       1.553      0.4974
       2.204      0.6316      0.1914         160       4.281       1.887
       5.301      -2.171      0.1868       2e+05     0.00674    0.002899
