#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.736     0.04343        2.15    0.001837   0.0001837
      0.5563      -2.147     0.04343         3.6    0.007136   0.0007136
      0.6532      -2.021     0.04343         4.5    0.009538   0.0009538
      0.7634      -1.897     0.04343         5.8     0.01269    0.001269
      0.8976      -1.763     0.04343         7.9     0.01727    0.001727
        1.38      -1.359     0.04877          24     0.04377    0.004915
       2.398      0.8922     0.05904         250       7.801       1.061
       2.544      0.9667      0.1392         350       9.261       2.968
       2.699       1.102      0.2165         500       12.65       6.306
       2.929      0.6963      0.1504         850        4.97       1.721
       5.301      -1.831     0.08036       2e+05     0.01476    0.002731
