#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.272     0.04343        2.15     0.05346    0.005346
      0.5563      -1.854     0.04343         3.6       0.014      0.0014
      0.6532      -1.866     0.04343         4.5      0.0136     0.00136
      0.7634      -1.807     0.04343         5.8     0.01559    0.001559
      0.8976      -1.408     0.04343         7.9      0.0391     0.00391
       1.204      -0.731     0.04343          16      0.1858     0.01858
        1.38     -0.5521     0.04343          24      0.2805     0.02805
           2       0.717     0.04343         100       5.212      0.5212
       2.204       1.143     0.04343         160       13.88       1.388
       2.398       1.323     0.05946         250       21.04       2.881
       2.544       1.023      0.1629         350       10.55       3.956
