#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.832     0.04343        2.15     0.01472    0.001472
      0.5563      -1.629     0.04343         3.6     0.02348    0.002348
      0.6532      -1.664     0.04343         4.5     0.02166    0.002166
      0.7634      -1.826     0.04343         5.8     0.01493    0.001493
      0.8976      -1.859     0.04343         7.9     0.01382    0.001382
       1.204      -1.245     0.04577          16     0.05691    0.005998
        1.38      -1.354     0.04343          24      0.0443     0.00443
           2      0.1223      0.1739         100       1.325      0.5306
       2.204      0.5565      0.1393         160       3.602       1.155
       5.301      -2.018       0.118       2e+05      0.0096    0.002608
