#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.788     0.04343        2.15     0.01629    0.001629
      0.5563      -1.623     0.04343         3.6     0.02384    0.002384
      0.6532      -1.631     0.04343         4.5     0.02338    0.002338
      0.7634      -1.753     0.04343         5.8     0.01767    0.001767
      0.8976      -1.717     0.04343         7.9     0.01918    0.001918
       1.204      -0.871     0.04343          16      0.1346     0.01346
        1.38     -0.9747     0.04343          24       0.106      0.0106
           2      0.5527     0.04844         100        3.57      0.3982
       2.204      0.6573     0.09173         160       4.542      0.9594
       5.301      -1.588     0.09258       2e+05      0.0258      0.0055
