#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.833      -1.833          16   1.903e-10    0.007339
           2     0.01963     0.01963         100   1.792e-05      0.5231
       2.204      0.6045      0.6045         160       0.549       1.737
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.267      -2.267       2e+05   0.0004773    0.002466
