#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.328     0.04343        2.15      0.4699     0.04699
      0.5563     -0.1904     0.04343         3.6       0.645      0.0645
      0.6532     -0.0955     0.04343         4.5      0.8026     0.08026
      0.7634    -0.03049     0.04343         5.8      0.9322     0.09322
      0.8976       0.148     0.04343         7.9       1.406      0.1406
        1.38      0.6113     0.04343          24       4.086      0.4086
       2.204       2.031     0.04343         160       107.5       10.75
       2.398       1.676     0.04585         250       47.46       5.011
       2.544       1.356      0.1666         350       22.69       8.704
       5.301     -0.7172     0.04343       2e+05      0.1918     0.01918
